replicate,n,folds,design,scenario,psi,estimator,estimate,se,ci_lo,ci_hi,covered
59,5000,5,stress,seqmar,0.2558505160746848,full,0.2558302478287716,0.006550888427669704,0.24299074244379879,0.2686697532137445,1
59,5000,5,stress,seqmar,0.2558505160746848,cc,0.21376705620006678,0.010030982249861148,0.19410669226077837,0.2334274201393552,0
59,5000,5,stress,seqmar,0.2558505160746848,seq,0.247033104508866,0.011280335947279,0.22492405231868665,0.26914215669904534,1
60,5000,5,stress,seqmar,0.2558505160746848,full,0.2613808210520246,0.006730832387080076,0.24818863198737187,0.2745730101166773,1
60,5000,5,stress,seqmar,0.2558505160746848,cc,0.2202315416001852,0.031749148858678064,0.15800435329737525,0.2824587299029952,1
60,5000,5,stress,seqmar,0.2558505160746848,seq,0.2654104577748314,0.014244739371288593,0.23749128163794603,0.2933296339117168,1
61,5000,5,stress,seqmar,0.2558505160746848,full,0.2646835974881827,0.006032433721742232,0.252860244654443,0.2765069503219224,1
61,5000,5,stress,seqmar,0.2558505160746848,cc,0.2385939247351368,0.009395124866874336,0.22017981836580644,0.2570080311044672,1
61,5000,5,stress,seqmar,0.2558505160746848,seq,0.26976753223539324,0.012282036863561998,0.24569518232601845,0.293839882144768,1
62,5000,5,stress,seqmar,0.2558505160746848,full,0.25728854673954765,0.006421246280077133,0.24470313529473467,0.2698739581843606,1
62,5000,5,stress,seqmar,0.2558505160746848,cc,0.22617472356577778,0.01002529747451424,0.20652550158142952,0.24582394555012604,0
62,5000,5,stress,seqmar,0.2558505160746848,seq,0.25407207665018366,0.011061278644712954,0.23239236888358425,0.27575178441678305,1
63,5000,5,stress,seqmar,0.2558505160746848,full,0.2574364492402931,0.006150907982677156,0.24538089112202593,0.2694920073585602,1
63,5000,5,stress,seqmar,0.2558505160746848,cc,0.21604824799539465,0.015010056504358597,0.18662907784094063,0.24546741814984868,0
63,5000,5,stress,seqmar,0.2558505160746848,seq,0.25750840594617647,0.016245898266610437,0.22566703044711833,0.2893497814452346,1
64,5000,5,stress,seqmar,0.2558505160746848,full,0.2635910759091678,0.007442710956596939,0.24900363048689617,0.27817852133143944,1
64,5000,5,stress,seqmar,0.2558505160746848,cc,0.25881577325586,0.01637014699065471,0.22673087473255005,0.29090067177917,1
64,5000,5,stress,seqmar,0.2558505160746848,seq,0.2398469846732587,0.016424920456874454,0.2076547321288496,0.2720392372176678,1
65,5000,5,stress,seqmar,0.2558505160746848,full,0.2572208002068619,0.006810532100007087,0.24387240257529405,0.2705691978384297,1
65,5000,5,stress,seqmar,0.2558505160746848,cc,0.22204354457870012,0.01304385727895589,0.19647805409246594,0.2476090350649343,0
65,5000,5,stress,seqmar,0.2558505160746848,seq,0.2498965012431515,0.010750690000771007,0.22882553603268543,0.2709674664536176,1
66,5000,5,stress,seqmar,0.2558505160746848,full,0.26943937372027077,0.006622255729802177,0.2564599909934445,0.282418756447097,0
66,5000,5,stress,seqmar,0.2558505160746848,cc,0.2605337008516908,0.010770156997841337,0.23942458102807976,0.2816428206753019,1
66,5000,5,stress,seqmar,0.2558505160746848,seq,0.2728705624790202,0.00963800765308675,0.25398041459624876,0.29176071036179163,1
67,5000,5,stress,seqmar,0.2558505160746848,full,0.26103169903933815,0.007051529909987848,0.247210954379855,0.2748524436988213,1
67,5000,5,stress,seqmar,0.2558505160746848,cc,0.23162545477282592,0.012491247729740425,0.20714305910056696,0.2561078504450849,1
67,5000,5,stress,seqmar,0.2558505160746848,seq,0.255635411308232,0.01148598183789058,0.23312330057888525,0.2781475220375787,1
68,5000,5,stress,seqmar,0.2558505160746848,full,0.24931369987968155,0.006472859994502193,0.23662712741348713,0.262000272345876,1
68,5000,5,stress,seqmar,0.2558505160746848,cc,0.22880675347239743,0.016040120702007415,0.19736869458878756,0.26024481235600727,1
68,5000,5,stress,seqmar,0.2558505160746848,seq,0.26698467883392485,0.012538074675901768,0.24241050403368367,0.291558853634166,1
69,5000,5,stress,seqmar,0.2558505160746848,full,0.2460836474606529,0.006587237463536243,0.23317289927450888,0.2589943956467969,1
69,5000,5,stress,seqmar,0.2558505160746848,cc,0.21566223009398292,0.010181211478254841,0.19570742227761762,0.23561703791034821,0
69,5000,5,stress,seqmar,0.2558505160746848,seq,0.2478285601219206,0.011982137259983651,0.2243440026345372,0.271313117609304,1
70,5000,5,stress,seqmar,0.2558505160746848,full,0.24052019148542814,0.006283121521150149,0.22820549959348532,0.2528348833773709,0
70,5000,5,stress,seqmar,0.2558505160746848,cc,0.19916376488728016,0.009343073135385295,0.18085167803700125,0.21747585173755907,0
70,5000,5,stress,seqmar,0.2558505160746848,seq,0.2259389665092347,0.012920155645641456,0.2006159267691256,0.2512620062493438,0
71,5000,5,stress,seqmar,0.2558505160746848,full,0.25343444478425065,0.006328487749607792,0.24103083671841644,0.2658380528500848,1
71,5000,5,stress,seqmar,0.2558505160746848,cc,0.21783846663990697,0.011290673260939832,0.1957091536872555,0.23996777959255844,0
71,5000,5,stress,seqmar,0.2558505160746848,seq,0.2829959617701392,0.014656069654766138,0.25427059309188715,0.31172133044839123,1
72,5000,5,stress,seqmar,0.2558505160746848,full,0.25300291041278444,0.006498279220615327,0.24026651717889339,0.2657393036466755,1
