replicate,n,folds,design,scenario,psi,estimator,estimate,se,ci_lo,ci_hi,covered
65,2500,5,bounded,ccmar,0.15,seq,0.15546590996154178,0.009335295680773003,0.13716906664219436,0.1737627532808892,1
66,2500,5,bounded,ccmar,0.15,full,0.16291322023109767,0.006812866687957722,0.14956024689122785,0.17626619357096748,1
66,2500,5,bounded,ccmar,0.15,cc,0.1658951765152321,0.009704374865149454,0.14687495128706343,0.1849154017434008,1
66,2500,5,bounded,ccmar,0.15,seq,0.16722788952468112,0.00910543343646623,0.14938156792558052,0.18507421112378172,1
67,2500,5,bounded,ccmar,0.15,full,0.14445596661208712,0.006699740025047426,0.1313247174572127,0.15758721576696155,1
67,2500,5,bounded,ccmar,0.15,cc,0.135063522230831,0.009282653789231819,0.11686985512298238,0.15325718933867963,1
67,2500,5,bounded,ccmar,0.15,seq,0.13390424884135463,0.008789220219550437,0.11667769375884454,0.15113080392386471,1
68,2500,5,bounded,ccmar,0.15,full,0.14849785243462948,0.006755254614715916,0.1352577966833883,0.16173790818587067,1
68,2500,5,bounded,ccmar,0.15,cc,0.15654072377641626,0.009098876139641353,0.13870725424292837,0.17437419330990414,1
68,2500,5,bounded,ccmar,0.15,seq,0.15880384124074884,0.008397098750660402,0.14234583011482815,0.17526185236666952,1
69,2500,5,bounded,ccmar,0.15,full,0.1565509904301424,0.006685725580820224,0.1434472090812166,0.16965477177906818,1
69,2500,5,bounded,ccmar,0.15,cc,0.15758133728193094,0.009310733861569673,0.13933263424361683,0.17583004032024505,1
69,2500,5,bounded,ccmar,0.15,seq,0.15741161728636935,0.008710689232338052,0.14033898011046592,0.17448425446227278,1
70,2500,5,bounded,ccmar,0.15,full,0.13909459632304516,0.006686836305819842,0.1259886379931234,0.15220055465296692,1
70,2500,5,bounded,ccmar,0.15,cc,0.1259602081727394,0.009401039509793313,0.10753450931630643,0.14438590702917237,0
70,2500,5,bounded,ccmar,0.15,seq,0.1285797564964109,0.009205067967658496,0.11053815480455693,0.14662135818826486,0
71,2500,5,bounded,ccmar,0.15,full,0.15810787957628228,0.006670668386609192,0.14503360978571836,0.1711821493668462,1
71,2500,5,bounded,ccmar,0.15,cc,0.15696086232608708,0.009310789868724485,0.13871204951576668,0.17520967513640748,1
71,2500,5,bounded,ccmar,0.15,seq,0.15861762760045395,0.008816954288100759,0.14133671474244047,0.17589854045846742,1
72,2500,5,bounded,ccmar,0.15,full,0.14483880135630658,0.006617893413001742,0.1318679686132983,0.15780963409931487,1
72,2500,5,bounded,ccmar,0.15,cc,0.144099152167882,0.009540832905389268,0.12539946329080437,0.16279884104495962,1
72,2500,5,bounded,ccmar,0.15,seq,0.14064575423699444,0.00884877170477,0.12330248038822814,0.15798902808576074,1
73,2500,5,bounded,ccmar,0.15,full,0.15013317300398127,0.006566937452750533,0.13726221210786302,0.16300413390009952,1
73,2500,5,bounded,ccmar,0.15,cc,0.14444443395418372,0.009085400622619741,0.12663737594873123,0.1622514919596362,1
73,2500,5,bounded,ccmar,0.15,seq,0.1464450596956348,0.00825724856912783,0.13026114988874934,0.16262896950252023,1
74,2500,5,bounded,ccmar,0.15,full,0.15509048571028372,0.006846492198904529,0.14167160757999642,0.16850936384057102,1
74,2500,5,bounded,ccmar,0.15,cc,0.1540777543467,0.009591851495285623,0.13527807087088353,0.1728774378225165,1
74,2500,5,bounded,ccmar,0.15,seq,0.15426473733318566,0.008950390885162385,0.1367222935507118,0.1718071811156595,1
75,2500,5,bounded,ccmar,0.15,full,0.1525514508602605,0.006721391407229042,0.1393777657760946,0.16572513594442642,1
75,2500,5,bounded,ccmar,0.15,cc,0.15924206541319366,0.009073192250346286,0.141458935377707,0.1770251954486803,1
75,2500,5,bounded,ccmar,0.15,seq,0.15476039527165156,0.008730262926160356,0.137649394360812,0.17187139618249112,1
76,2500,5,bounded,ccmar,0.15,full,0.15010122584854035,0.006770362887038326,0.1368315584276786,0.1633708932694021,1
