replicate,n,scenario,psi,estimator,estimate,se,ci_lo,ci_hi,covered
38,2500,ccmar,0.2558505160746848,cc_ccproj,0.25347695529745934,0.015812739819590506,0.22248455475415957,0.2844693558407591,1
38,2500,ccmar,0.2558505160746848,seq,0.25254013152779853,0.01576654439186291,0.22163827235909525,0.2834419906965018,1
39,2500,ccmar,0.2558505160746848,full,0.24896534370579712,0.01281191431369383,0.22385445307794402,0.27407623433365025,1
39,2500,ccmar,0.2558505160746848,cc,0.24044708900049827,0.016842242930040746,0.20743689943874405,0.2734572785622525,1
39,2500,ccmar,0.2558505160746848,cc_ccproj,0.24044708900049827,0.01684224293004074,0.20743689943874408,0.2734572785622525,1
39,2500,ccmar,0.2558505160746848,seq,0.2411119885745483,0.016550264345512253,0.2086740665227269,0.2735499106263697,1
40,2500,ccmar,0.2558505160746848,full,0.26540474960812926,0.00984254620781621,0.2461137135246382,0.2846957856916203,1
40,2500,ccmar,0.2558505160746848,cc,0.25850880069803034,0.012042631068044464,0.23490567752556007,0.2821119238705006,1
40,2500,ccmar,0.2558505160746848,cc_ccproj,0.25850880069803034,0.012042631068044464,0.23490567752556007,0.2821119238705006,1
40,2500,ccmar,0.2558505160746848,seq,0.2568461148013607,0.011986253938275565,0.23335348877278922,0.2803387408299322,1
41,2500,ccmar,0.2558505160746848,full,0.259236413927283,0.009982034878325692,0.239671985073342,0.278800842781224,1
41,2500,ccmar,0.2558505160746848,cc,0.27047057797659435,0.012817909807898865,0.24534793639602986,0.29559321955715884,1
41,2500,ccmar,0.2558505160746848,cc_ccproj,0.27047057797659435,0.012817909807898866,0.24534793639602986,0.29559321955715884,1
41,2500,ccmar,0.2558505160746848,seq,0.269217398432685,0.01273141793344703,0.24426427781100146,0.29417051905436853,1
42,2500,ccmar,0.2558505160746848,full,0.23752300404535703,0.01204763392460867,0.2139100754542011,0.26113593263651297,1
42,2500,ccmar,0.2558505160746848,cc,0.23199029885422232,0.01770187119847435,0.1972952688462457,0.2666853288621989,1
42,2500,ccmar,0.2558505160746848,cc_ccproj,0.23199029885422232,0.017701871198474353,0.1972952688462457,0.2666853288621989,1
42,2500,ccmar,0.2558505160746848,seq,0.2363047755314352,0.017383753384632036,0.20223324498143014,0.27037630608144025,1
43,2500,ccmar,0.2558505160746848,full,0.2529222887132354,0.010775699880757385,0.2318023050387384,0.27404227238773243,1
43,2500,ccmar,0.2558505160746848,cc,0.2416675200923693,0.012238895036249926,0.2176797266107534,0.2656553135739852,1
43,2500,ccmar,0.2558505160746848,cc_ccproj,0.24166752009236925,0.012238895036249921,0.21767972661075335,0.26565531357398514,1
43,2500,ccmar,0.2558505160746848,seq,0.24324637183315845,0.011882879752892763,0.21995635548486842,0.2665363881814485,1
44,2500,ccmar,0.2558505160746848,full,0.2479105426236151,0.014248937401952828,0.2199831384978218,0.27583794674940837,1
