replicate,n,scenario,psi,estimator,estimate,se,ci_lo,ci_hi,covered
33,2500,ccmar,0.2558505160746848,full,0.2547651970191626,0.00995154675884874,0.2352605237813528,0.27426987025697247,1
33,2500,ccmar,0.2558505160746848,cc,0.26963002855454404,0.014443798132054757,0.24132070441574982,0.29793935269333827,1
33,2500,ccmar,0.2558505160746848,cc_ccproj,0.269630028554544,0.014443798132054762,0.24132070441574974,0.2979393526933382,1
33,2500,ccmar,0.2558505160746848,seq,0.270733196040498,0.014237988238423625,0.2428272518808828,0.2986391402001132,1
34,2500,ccmar,0.2558505160746848,full,0.2840059160790723,0.008794868335015794,0.26676829089366955,0.301243541264475,0
34,2500,ccmar,0.2558505160746848,cc,0.29420854707494976,0.018255441116792722,0.2584285399641444,0.3299885541857551,0
34,2500,ccmar,0.2558505160746848,cc_ccproj,0.2942085470749498,0.01825544111679272,0.25842853996414444,0.3299885541857552,0
34,2500,ccmar,0.2558505160746848,seq,0.2957386206630483,0.018018999472980506,0.2604220306585603,0.3310552106675363,0
35,2500,ccmar,0.2558505160746848,full,0.2668208065298021,0.008749819811680644,0.249671474827693,0.2839701382319112,1
35,2500,ccmar,0.2558505160746848,cc,0.24980473311209753,0.013006129582966177,0.22431318755122287,0.2752962786729722,1
35,2500,ccmar,0.2558505160746848,cc_ccproj,0.24980473311209753,0.013006129582966184,0.22431318755122284,0.2752962786729722,1
35,2500,ccmar,0.2558505160746848,seq,0.25556750545039314,0.012791917429552779,0.2304958079952595,0.2806392029055268,1
36,2500,ccmar,0.2558505160746848,full,0.2572291846593522,0.009873543820621784,0.2378773943711555,0.2765809749475489,1
36,2500,ccmar,0.2558505160746848,cc,0.23527069162706793,0.01459183123758575,0.20667122793291334,0.26387015532122254,1
36,2500,ccmar,0.2558505160746848,cc_ccproj,0.23527069162706785,0.014591831237585751,0.20667122793291326,0.26387015532122243,1
36,2500,ccmar,0.2558505160746848,seq,0.23724393490402662,0.01419221976901005,0.20942769529608957,0.2650601745119637,1
37,2500,ccmar,0.2558505160746848,full,0.2736527410914583,0.010421947675431571,0.2532260989988515,0.2940793831840651,1
37,2500,ccmar,0.2558505160746848,cc,0.2852138359946523,0.01781766731464038,0.25029184976944063,0.3201358222198639,1
37,2500,ccmar,0.2558505160746848,cc_ccproj,0.28521383599465233,0.01781766731464038,0.2502918497694407,0.320135822219864,1
37,2500,ccmar,0.2558505160746848,seq,0.28788960622000864,0.017803337035446086,0.2529957068259062,0.32278350561411107,1
38,2500,ccmar,0.2558505160746848,full,0.2516220802620046,0.009131453725382838,0.23372475983376015,0.2695194006902491,1
38,2500,ccmar,0.2558505160746848,cc,0.25210798543014307,0.01547100740837622,0.22178536810517333,0.28243060275511284,1
38,2500,ccmar,0.2558505160746848,cc_ccproj,0.25210798543014334,0.015471007408376211,0.2217853681051736,0.28243060275511306,1
38,2500,ccmar,0.2558505160746848,seq,0.2552369052558135,0.015064890098093184,0.22571026323249677,0.2847635472791302,1
39,2500,ccmar,0.2558505160746848,full,0.25182133940724954,0.009784936532851406,0.23264321621185055,0.2709994626026485,1
39,2500,ccmar,0.2558505160746848,cc,0.24725850934730778,0.01983823295161173,0.20837628724523305,0.2861407314493825,1
39,2500,ccmar,0.2558505160746848,cc_ccproj,0.24725850934730792,0.019838232951611735,0.2083762872452332,0.2861407314493827,1
39,2500,ccmar,0.2558505160746848,seq,0.25055333112917094,0.019008733773215138,0.2132968975419591,0.28780976471638275,1
