replicate,n,scenario,psi,estimator,estimate,se,ci_lo,ci_hi,covered
1727,2500,seqmar,0.2558505160746848,cc_ccproj,0.23269407860785363,0.019046232847345825,0.19536414818589204,0.2700240090298152,1
1727,2500,seqmar,0.2558505160746848,seq,0.2588833556458547,0.014306989113427357,0.2308421722563304,0.28692453903537896,1
1728,2500,seqmar,0.2558505160746848,full,0.24559986692819058,0.010007799452395414,0.2259849404369959,0.26521479341938525,1
1728,2500,seqmar,0.2558505160746848,cc,0.2018069036370757,0.016869596699333408,0.16874310167266646,0.23487070560148496,0
1728,2500,seqmar,0.2558505160746848,cc_ccproj,0.20589900971957673,0.016294063455347552,0.17396323218528525,0.2378347872538682,0
1728,2500,seqmar,0.2558505160746848,seq,0.24661574984812787,0.013831134072727425,0.21950722520023733,0.27372427449601844,1
1729,2500,seqmar,0.2558505160746848,full,0.27258789656897736,0.009770612251344206,0.2534378484494369,0.2917379446885178,1
1729,2500,seqmar,0.2558505160746848,cc,0.229806626114886,0.01422625108618405,0.20192368635094143,0.2576895658788306,1
1729,2500,seqmar,0.2558505160746848,cc_ccproj,0.23088038506334646,0.014169335094968125,0.2031089985923295,0.2586517715343634,1
1729,2500,seqmar,0.2558505160746848,seq,0.27371494409803926,0.014559878733660452,0.24517810616079413,0.3022517820352844,1
1730,2500,seqmar,0.2558505160746848,full,0.26737870997922375,0.009694327769724918,0.2483781766962364,0.2863792432622111,1
1730,2500,seqmar,0.2558505160746848,cc,0.23563595047066274,0.02018870254251988,0.19606682059273156,0.2752050803485939,1
1730,2500,seqmar,0.2558505160746848,cc_ccproj,0.2332290321609839,0.020120236040477593,0.19379409416120302,0.27266397016076477,1
1730,2500,seqmar,0.2558505160746848,seq,0.2611073661900897,0.014159584751264283,0.23335509004156912,0.2888596423386102,1
1731,2500,seqmar,0.2558505160746848,full,0.2662110120169302,0.010581537903610277,0.2454715788248086,0.28695044520905183,1
1731,2500,seqmar,0.2558505160746848,cc,0.2396842425867907,0.020584673844483353,0.19933902321809965,0.28002946195548173,1
1731,2500,seqmar,0.2558505160746848,cc_ccproj,0.238498425741887,0.02044525388552981,0.198426464471471,0.278570387012303,1
1731,2500,seqmar,0.2558505160746848,seq,0.25914427371683596,0.016940493439269,0.22594151669553164,0.2923470307381403,1
1732,2500,seqmar,0.2558505160746848,full,0.26333450936584,0.009821052992619692,0.2440855992100461,0.2825834195216339,1
1732,2500,seqmar,0.2558505160746848,cc,0.23514591064229384,0.013383020400487331,0.20891567265297387,0.26137614863161385,1
1732,2500,seqmar,0.2558505160746848,cc_ccproj,0.23440744756917092,0.013394485336556452,0.20815473871807041,0.26066015642027146,1
1732,2500,seqmar,0.2558505160746848,seq,0.26214469701971244,0.012423116471464832,0.23779583615989505,0.28649355787952985,1
1733,2500,seqmar,0.2558505160746848,full,0.2601805283183331,0.01019807749622807,0.2401926637141777,0.2801683929224885,1
