replicate,n,folds,design,scenario,psi,estimator,estimate,se,ci_lo,ci_hi,covered
21,2500,5,stress,ccmar,0.2558505160746848,full,0.253881306220865,0.010313144306723405,0.23366791481232285,0.2740946976294072,1
21,2500,5,stress,ccmar,0.2558505160746848,cc,0.24904129848384918,0.014885140134198551,0.2198669599159883,0.27821563705171004,1
21,2500,5,stress,ccmar,0.2558505160746848,seq,0.25171790800411004,0.015224551772316465,0.22187833484960431,0.2815574811586158,1
22,2500,5,stress,ccmar,0.2558505160746848,full,0.2545577587793582,0.009715615606369087,0.23551550210323952,0.2736000154554769,1
22,2500,5,stress,ccmar,0.2558505160746848,cc,0.2513101043211804,0.016723759814862727,0.21853213739795121,0.2840880712444096,1
22,2500,5,stress,ccmar,0.2558505160746848,seq,0.23984240533446746,0.017149615260913024,0.20622977707435947,0.27345503359457546,1
23,2500,5,stress,ccmar,0.2558505160746848,full,0.23261521829243256,0.009896767014559793,0.21321791138051138,0.25201252520435374,0
23,2500,5,stress,ccmar,0.2558505160746848,cc,0.25158715111451674,0.015310440015378304,0.22157924009691438,0.2815950621321191,1
23,2500,5,stress,ccmar,0.2558505160746848,seq,0.24328019922697672,0.014853328043943608,0.21416821121028848,0.272392187243665,1
24,2500,5,stress,ccmar,0.2558505160746848,full,0.25291201218401094,0.011258537075719909,0.230845684996991,0.27497833937103083,1
24,2500,5,stress,ccmar,0.2558505160746848,cc,0.27843256354288076,0.016329332176329633,0.2464276605856836,0.3104374665000779,1
24,2500,5,stress,ccmar,0.2558505160746848,seq,0.2746884239977094,0.015048735256147316,0.2451934448827825,0.30418340311263625,1
25,2500,5,stress,ccmar,0.2558505160746848,full,0.26233850171134954,0.009899804096236038,0.2429352422287248,0.28174176119397426,1
25,2500,5,stress,ccmar,0.2558505160746848,cc,0.2601784584663303,0.013362812399937711,0.23398782743028715,0.2863690895023735,1
25,2500,5,stress,ccmar,0.2558505160746848,seq,0.2669722060457606,0.013960467805703465,0.2396101919392509,0.2943342201522703,1
26,2500,5,stress,ccmar,0.2558505160746848,full,0.23037254340229837,0.010000670184194491,0.2107715900200136,0.24997349678458314,0
26,2500,5,stress,ccmar,0.2558505160746848,cc,0.22624265054885062,0.020894263092687968,0.18529064740367773,0.2671946536940235,1
26,2500,5,stress,ccmar,0.2558505160746848,seq,0.2215042131872243,0.022756946492163185,0.17690141766447934,0.2661070087099693,1
27,2500,5,stress,ccmar,0.2558505160746848,full,0.2725136907381852,0.0088391673395683,0.25518924109930863,0.2898381403770618,1
27,2500,5,stress,ccmar,0.2558505160746848,cc,0.26810085046410614,0.013403892874094851,0.24182970317824717,0.29437199774996514,1
27,2500,5,stress,ccmar,0.2558505160746848,seq,0.2653047629497266,0.013346326371849647,0.23914644393498416,0.291463081964469,1
28,2500,5,stress,ccmar,0.2558505160746848,full,0.2554073108774369,0.009409814278194258,0.2369644137909654,0.2738502079639084,1
28,2500,5,stress,ccmar,0.2558505160746848,cc,0.22435412777747302,0.017774313356931273,0.1895171137479585,0.25919114180698755,1
28,2500,5,stress,ccmar,0.2558505160746848,seq,0.2289178035216042,0.01490055649860845,0.1997132494347274,0.258122357608481,1
29,2500,5,stress,ccmar,0.2558505160746848,full,0.2363686604157489,0.012124111021250512,0.21260583946953276,0.260131481361965,1
29,2500,5,stress,ccmar,0.2558505160746848,cc,0.24457932603356639,0.01831112368987324,0.20869018308495665,0.28046846898217614,1
29,2500,5,stress,ccmar,0.2558505160746848,seq,0.2668470073428465,0.02389131560091564,0.22002088922177193,0.31367312546392107,1
30,2500,5,stress,ccmar,0.2558505160746848,full,0.25177385256762436,0.008962605939503487,0.23420746771857276,0.26934023741667595,1
30,2500,5,stress,ccmar,0.2558505160746848,cc,0.24716898602678003,0.016026496382685922,0.21575763031835415,0.2785803417352059,1
30,2500,5,stress,ccmar,0.2558505160746848,seq,0.2500878192430711,0.015045274063489005,0.22059962394109806,0.27957601454504416,1
31,2500,5,stress,ccmar,0.2558505160746848,full,0.2446360394182878,0.011706418856880918,0.22169188007086066,0.2675801987657149,1
31,2500,5,stress,ccmar,0.2558505160746848,cc,0.2507897953146142,0.01715098278500399,0.21717448675653991,0.2844051038726885,1
31,2500,5,stress,ccmar,0.2558505160746848,seq,0.24298052972600345,0.013441893275144215,0.21663490302268965,0.2693261564293173,1
32,2500,5,stress,ccmar,0.2558505160746848,full,0.24540113028431543,0.010592380957176285,0.22464044509772202,0.26616181547090884,1
32,2500,5,stress,ccmar,0.2558505160746848,cc,0.24202757647757525,0.01669091592199901,0.20931398240147103,0.27474117055367947,1
32,2500,5,stress,ccmar,0.2558505160746848,seq,0.23606135093720887,0.017939913599677434,0.2008997663960808,0.271222935478337,1
33,2500,5,stress,ccmar,0.2558505160746848,full,0.27864204702192075,0.012510006637400872,0.25412288456625803,0.30316120947758346,1
33,2500,5,stress,ccmar,0.2558505160746848,cc,0.2636616802868038,0.01602710141618537,0.23224913873450959,0.29507422183909804,1
33,2500,5,stress,ccmar,0.2558505160746848,seq,0.26307328627407967,0.016857208153785837,0.2300337654127645,0.29611280713539484,1
