replicate,n,folds,design,scenario,psi,estimator,estimate,se,ci_lo,ci_hi,covered
42,2500,5,bounded,seqmar,0.15,seq,0.17079914659277728,0.0080075666368681,0.15510460438071128,0.1864936888048433,0
43,2500,5,bounded,seqmar,0.15,full,0.1490774022514093,0.006629938584414348,0.1360829614062447,0.1620718430965739,1
43,2500,5,bounded,seqmar,0.15,cc,0.1547609229948745,0.0087130603020731,0.13768363860768554,0.17183820738206348,1
43,2500,5,bounded,seqmar,0.15,seq,0.14995069411195955,0.012937342059880716,0.12459396961891811,0.175307418605001,1
44,2500,5,bounded,seqmar,0.15,full,0.14416840583285828,0.0069319784094154105,0.13058197780879482,0.15775483385692174,1
44,2500,5,bounded,seqmar,0.15,cc,0.1535507267064989,0.008770248771205408,0.13636135497947965,0.17074009843351817,1
44,2500,5,bounded,seqmar,0.15,seq,0.13131360786693175,0.01195492495299745,0.10788238552117754,0.15474483021268595,1
45,2500,5,bounded,seqmar,0.15,full,0.15177101535331514,0.006901416710444066,0.13824448715854187,0.1652975435480884,1
45,2500,5,bounded,seqmar,0.15,cc,0.15480497293251516,0.008275794359221579,0.13858471404498113,0.1710252318200492,1
45,2500,5,bounded,seqmar,0.15,seq,0.15592522979320242,0.009495389413501998,0.1373146085235556,0.17453585106284925,1
46,2500,5,bounded,seqmar,0.15,full,0.14297917012755174,0.00672337326150883,0.12980160068037483,0.15615673957472864,1
46,2500,5,bounded,seqmar,0.15,cc,0.1390227427182856,0.009040507635326395,0.1213036733510865,0.1567418120854847,1
46,2500,5,bounded,seqmar,0.15,seq,0.15262437801759604,0.013599752719168008,0.12596935248937607,0.179279403545816,1
47,2500,5,bounded,seqmar,0.15,full,0.1461423259065425,0.006799769932167795,0.13281502173633525,0.15946963007674975,1
47,2500,5,bounded,seqmar,0.15,cc,0.15352576490253578,0.008968654250746803,0.13594752558127998,0.17110400422379157,1
47,2500,5,bounded,seqmar,0.15,seq,0.13883667228077215,0.013656930826373863,0.11206957972172454,0.16560376483981976,1
48,2500,5,bounded,seqmar,0.15,full,0.15200881101870847,0.006567201189284354,0.13913733320848254,0.1648802888289344,1
48,2500,5,bounded,seqmar,0.15,cc,0.15871885192658752,0.008386058166271403,0.14228247994843757,0.17515522390473748,1
48,2500,5,bounded,seqmar,0.15,seq,0.15311970012635617,0.008057929157349111,0.13732644918797673,0.1689129510647356,1
49,2500,5,bounded,seqmar,0.15,full,0.15546303706687703,0.006679815420291915,0.14237083941972958,0.16855523471402448,1
49,2500,5,bounded,seqmar,0.15,cc,0.1558716898105293,0.008933059077248492,0.13836321574735364,0.17338016387370495,1
49,2500,5,bounded,seqmar,0.15,seq,0.15948058468656326,0.010537793402518071,0.13882688914110405,0.18013428023202246,1
50,2500,5,bounded,seqmar,0.15,full,0.1399488750179702,0.006700514938642515,0.12681610706035826,0.15308164297558216,1
50,2500,5,bounded,seqmar,0.15,cc,0.13971212404525662,0.008111105789263363,0.1238146488235061,0.15560959926700715,1
50,2500,5,bounded,seqmar,0.15,seq,0.14468250818287537,0.008295734510461606,0.1284231673170646,0.16094184904868614,1
51,2500,5,bounded,seqmar,0.15,full,0.14576704411863955,0.006459495361520323,0.13310666585175618,0.15842742238552293,1
51,2500,5,bounded,seqmar,0.15,cc,0.15723737505832322,0.007523104866474522,0.14249236046811514,0.1719823896485313,1
51,2500,5,bounded,seqmar,0.15,seq,0.14779056926079528,0.008207208746565635,0.13170473570392452,0.16387640281766605,1
52,2500,5,bounded,seqmar,0.15,full,0.14747113742718035,0.006754365258963852,0.13423282478118265,0.16070945007317805,1
52,2500,5,bounded,seqmar,0.15,cc,0.15760865544913,0.008348181304319264,0.14124652075625363,0.17397079014200637,1
52,2500,5,bounded,seqmar,0.15,seq,0.15445061432858215,0.008829809405504917,0.1371445059034395,0.1717567227537248,1
