replicate,n,scenario,psi,estimator,estimate,se,ci_lo,ci_hi,covered
32,2500,seqmar,0.2558505160746848,seq,0.2513666984822298,0.01919893236541078,0.2137374825044043,0.28899591446005535,1
33,2500,seqmar,0.2558505160746848,full,0.2666061546350592,0.010471099314067476,0.2460831771009449,0.2871291321691735,1
33,2500,seqmar,0.2558505160746848,cc,0.23115214882803226,0.016310287662767188,0.1991845724315206,0.2631197252245439,1
33,2500,seqmar,0.2558505160746848,cc_ccproj,0.2314823656063081,0.016138692213754,0.19985111010977327,0.263113621102843,1
33,2500,seqmar,0.2558505160746848,seq,0.26228722585605296,0.013502188525659287,0.23582342263329079,0.2887510290788151,1
34,2500,seqmar,0.2558505160746848,full,0.2738549579856395,0.0092803932349766,0.2556657214827162,0.29204419448856284,1
34,2500,seqmar,0.2558505160746848,cc,0.22864311000262388,0.015435277159210892,0.1983905226791768,0.25889569732607093,1
34,2500,seqmar,0.2558505160746848,cc_ccproj,0.22840576646219082,0.01530842252701641,0.19840180964911702,0.2584097232752646,1
34,2500,seqmar,0.2558505160746848,seq,0.2590122507960172,0.015139990610645037,0.22933841447287834,0.28868608711915605,1
35,2500,seqmar,0.2558505160746848,full,0.2588837721478259,0.009554336318100164,0.24015761706816652,0.27760992722748523,1
35,2500,seqmar,0.2558505160746848,cc,0.2446245226921085,0.0153612102529134,0.21451710383745082,0.27473194154676617,1
